										
권리사 지역	권리사	권리사 유형	유통사분류	유통사	아티스트분류	아티스트	 음원명 	 곡수 	 2022년 	 2023년 
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 부석순 (SEVENTEEN) 	 7시에 들어줘 (Feat. Peder Elias) 	 1 		 1 
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 세븐틴 	 April shower 	 1 		 1 
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 세븐틴 	 Darl+ing 	 1 	 1 	
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 프로미스나인 (fromis_9) 	 DM 	 1 	 1 	
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 세븐틴 	 Domino 	 1 	 1 	
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 세븐틴 	 DON QUIXOTE 	 1 	 1 	
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 세븐틴 	 F*ck My Life 	 1 		 1 
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 세븐틴 	 Fire 	 1 		 1 
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 세븐틴 	 HOT 	 1 	 1 	 1 
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 세븐틴 	 I Don`t Understand But I Luv U 	 1 		 1 
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 부석순 (SEVENTEEN) 	 LUNCH 	 1 		 1 
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 세븐틴 	 Rock with you 	 1 	 1 	
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 프로미스나인 (fromis_9) 	 Stay This Way 	 1 	 1 	
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 세븐틴 	 먼지 	 1 		 1 
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 세븐틴 	 손오공 	 1 		 1 
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 부석순 (SEVENTEEN) 	 파이팅 해야지 (Feat. 이영지) 	 1 		 1 
 국내 	 플렉스엠 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 멜로망스(Melomance) 	 사랑인가 봐 	 1 	 1 	 1 
 국내 	 플렉스엠 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 김세정 	 사랑인가 봐 (Acoustic Ver.) 	 1 	 1 	
 국내 	 플렉스엠 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 임한별 	 사랑하지 않아서 그랬어 	 1 		 1 
 국내 	 플렉스엠 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 이무진 	 스윗해 	 1 	 1 	
 국내 	 플렉스엠, 빅플래닛메이드, SWING ENTERTAINMENT 	 권리사 다수 	 카카오엔터 	 카카오엔터 	 非아이돌 	 지아 (Zia), 허각 	 술이 뭐길래 	 1 	 1 	
 국내 	 피네이션 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	非아이돌	 헤이즈 (Heize) 	 빙글빙글 (Prod. R.Tee) 	 1 		 1 
 국내 	 피네이션 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	非아이돌	 헤이즈 (Heize) 	 없었던 일로 	 1 	 1 	
 국내 	 피네이션 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	非아이돌	 헤이즈 (Heize) 	 헤픈 우연 	 1 	 1 	 1 
 국내 	 피네이션 	 권리사 단독 	 드림어스 	 드림어스 	 非아이돌 	 싸이 (Psy) 	 Celeb 	 1 	 1 	
 국내 	 피네이션 	 권리사 단독 	 드림어스 	 드림어스 	 非아이돌 	 싸이 (Psy) 	 GANJI (Feat. Jessi) 	 1 	 1 	
 국내 	 피네이션 	 권리사 단독 	 드림어스 	 드림어스 	 非아이돌 	 크러쉬 (CRUSH) 	 Rush Hour (Feat. j-hope of BTS) 	 1 	 1 	 1 
 국내 	 피네이션 	 권리사 단독 	 드림어스 	 드림어스 	 非아이돌 	 싸이 (Psy) 	 That That (prod. & feat. SUGA of BTS) 	 1 	 1 	 1 
 국내 	 피네이션 	 권리사 단독 	 드림어스 	 드림어스 	 非아이돌 	 싸이 (Psy) 	 감동이야 (Feat. 성시경) 	 1 	 1 	
 국내 	 피네이션 	 권리사 단독 	 드림어스 	 드림어스 	 非아이돌 	 싸이 (Psy) 	 밤이 깊었네 (Feat. 헤이즈) 	 1 	 1 	
 국내 	 피네이션 	 권리사 단독 	 드림어스 	 드림어스 	 非아이돌 	 싸이 (Psy) 	 이제는 (Feat. 화사) 	 1 	 1 	
 국내 	 피네이션 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 제시(Jessi) 	 ZOOM 	 1 	 1 	
 국내 	 하이업엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 STAYC(스테이씨) 	 ASAP 	 1 	 1 	
 국내 	 하이업엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 STAYC(스테이씨) 	 BEAUTIFUL MONSTER 	 1 	 1 	
 국내 	 하이업엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 STAYC(스테이씨) 	 Poppy (Korean Ver.) 	 1 		 1 
 국내 	 하이업엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 STAYC(스테이씨) 	 RUN2U 	 1 	 1 	
 국내 	 하이업엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 STAYC(스테이씨) 	 Teddy Bear 	 1 		 1 
 국내 	 하이업엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 STAYC(스테이씨) 	 색안경 (STEREOTYPE) 	 1 	 1 	
 해외 	 2011 Universal Records, a Division of UM 	 권리사 다수 	 해외직배사 	 Universal Music 	 해외아티스트 	 Ariana Grande, Justin Bieber 	 Stuck with U 	 1 	 1 	
 해외 	 222 Records/Interscope Records 	 권리사 다수 	 해외직배사 	 Universal Music 	 해외아티스트 	 Maroon 5 	 Memories 	 1 	 1 	
 해외 	 Aftermath Entertainment/Atlantic 	 권리사 다수 	 해외직배사 	 Warner Music 	 해외아티스트 	 Bruno Mars, Anderson .Paak, Silk Sonic 	 Leave The Door Open 	 1 		 1 
 해외 	 APG Inc - FF10 	 권리사 단독 	 해외직배사 	 Universal Music 	 아이돌 	 지민 	 Angel Pt. 1 (Feat. Kodak Black, NLE Choppa, JVKE, Muni Long) 	 1 		 1 
 해외 	 Artist Partners 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Charlie Puth 	 Attention 	 1 	 1 	 1 
 해외 	 Artist Partners 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Charlie Puth 	 Dangerously 	 1 	 1 	 1 
 해외 	 Artist Partners 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Charlie Puth 	 One Call Away 	 1 	 1 	 1 
 해외 	 Atlantic Records 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Charlie Puth 	 Charlie Be Quiet! 	 1 	 1 	
 해외 	 Atlantic Records 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Charlie Puth 	 I Don`t Think That I Like Her 	 1 	 1 	 1 
 해외 	 Atlantic Records 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Charlie Puth, 정국, 방탄소년단 	 Left and Right (Feat. Jung Kook of BTS) 	 1 	 1 	 1 
 해외 	 Atlantic Records 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Charlie Puth 	 Loser 	 1 	 1 	
 해외 	 Atlantic Records 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Charlie Puth 	 Smells Like Me 	 1 	 1 	
 해외 	 Atlantic Records 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Charlie Puth 	 That’s Not How This Works (feat. Dan + Shay) 	 1 		 1 
 해외 	 Atlantic Records UK 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Anne-Marie 	2002	 1 	 1 	 1 
 해외 	 Atlantic Records UK 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Ed Sheeran 	 Bad Habits 	 1 	 1 	 1 
 해외 	 Atlantic Records UK 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Ava Max 	 Christmas Without You 	 1 	 1 	
 해외 	 Atlantic Records UK 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Ed Sheeran 	 Eyes Closed 	 1 		 1 
 해외 	 Atlantic Records UK 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Charlie Puth 	 Light Switch 	 1 	 1 	 1 
 해외 	 Atlantic Records UK 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Ed Sheeran 	 Shape of You 	 1 	 1 	 1 
 해외 	 Atlantic Records UK 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Ed Sheeran 	 Shivers 	 1 	 1 	
 해외 	 Atlantic Records UK 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Charlie Puth 	 That`s Hilarious 	 1 	 1 	 1 
 해외 	 Atlantic Records UK 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Bruno Mars 	 That`s What I Like 	 1 		 1 
 해외 	 Atlantic, Arthouse Records 	 권리사 다수 	 해외직배사 	 Warner Music 	 해외아티스트 	 GAYLE 	 abcdefu 	 1 	 1 	
 해외 	 Capitol Records 	 권리사 단독 	 해외직배사 	 Universal Music 	 해외아티스트 	 Sam Smith 	 I`m Not The Only One 	 1 	 1 	 1 
 해외 	 Columbia 	 권리사 단독 	 해외직배사 	 Sony Music 	 해외아티스트 	 Harry Styles 	 As It Was 	 1 	 1 	
 해외 	 Columbia 	 권리사 단독 	 해외직배사 	 Sony Music 	 해외아티스트 	 Adele 	 Easy On Me 	 1 	 1 	
 해외 	 Columbia 	 권리사 단독 	 해외직배사 	 Sony Music 	 해외아티스트 	 Miley Cyrus 	 Flowers 	 1 		 1 
 해외 	 Columbia 	 권리사 단독 	 해외직배사 	 Sony Music 	 해외아티스트 	 Lil Nas X, Jack Harlow 	 INDUSTRY BABY 	 1 	 1 	
 해외 	 Columbia 	 권리사 단독 	 해외직배사 	 Sony Music 	 해외아티스트 	 Peder Elias 	 Loving You Girl (Feat. Hkeem) 	 1 	 1 	 1 
 해외 	 Columbia 	 권리사 단독 	 해외직배사 	 Sony Music 	 해외아티스트 	 Jawsh 685, Jason Derulo, BTS 	 Savage Love (Laxed - Siren Beat) (BTS Remix) 	 1 	 1 	
 해외 	 Columbia 	 권리사 단독 	 해외직배사 	 Sony Music 	 해외아티스트 	 The Kid LAROI, Justin Bieber 	 Stay 	 1 	 1 	 1 
 해외 	 Columbia/Legacy 	 권리사 다수 	 해외직배사 	 Sony Music 	 해외아티스트 	 Mariah Carey 	 All I Want For Christmas Is You 	 1 	 1 	 1 
 해외 	 Def Jam Recordings, a division of UMG Recordings, Inc 	 권리사 다수 	 해외직배사 	 Universal Music 	 해외아티스트 	 Justin Bieber 	 Love Yourself 	 1 	 1 	 1 
 해외 	 Elektra 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Tones And I 	 Dance Monkey 	 1 	 1 	
 해외 	 EMI 	 권리사 단독 	 해외직배사 	 Universal Music 	 해외아티스트 	 Sam Smith, Jessie Reyez, Calvin Harris 	 I`m Not Here To Make Friends 	 1 		 1 
 해외 	 EMI 	 권리사 단독 	 해외직배사 	 Universal Music 	 해외아티스트 	 Sam Smith, Kim Petras 	 Unholy 	 1 	 1 	 1 
 해외 	 EP Entertainment, LLC / Def Jam 	 권리사 다수 	 해외직배사 	 Universal Music 	 해외아티스트 	 Alessia Cara 	 Make It To Christmas 	 1 	 1 	
 해외 	 Epic 	 권리사 단독 	 해외직배사 	 Sony Music 	 해외아티스트 	 Meghan Trainor 	 Made You Look 	 1 	 1 	 1 
 해외 	 Epic 	 권리사 단독 	 해외직배사 	 Sony Music 	 해외아티스트 	 John K 	 parachute 	 1 	 1 	
 해외 	 Friends Keep Secrets/Interscope Records 	 권리사 다수 	 해외직배사 	 Universal Music 	 해외아티스트 	 benny blanco, 방탄소년단, Snoop Dogg 	 Bad Decisions 	 1 	 1 	
 해외 	 Homemade Projects, LLC, 10K Projects 	 권리사 다수 	 해외직배사 	 Universal Music 	 해외아티스트 	 salem 	 PS5 (Feat. Alan Walker) 	 1 	 1 	
 해외 	 Interscope Records 	 권리사 단독 	 해외직배사 	 Universal Music 	 해외아티스트 	 OneRepublic 	 I Ain`t Worried 	 1 	 1 	 1 
 해외 	 Katara Studios | 2101 Records under exclusive license to UnitedMasters LLC 	 권리사 다수 	 해외직배사 	 FUGA 	 아이돌 	 정국, 방탄소년단 	 Dreamers (Feat. FIFA Sound) 	 1 	 1 	 1 
 해외 	 Kemosabe Records/RCA Records 	 권리사 다수 	 해외직배사 	 Sony Music 	 해외아티스트 	 Doja Cat 	 Kiss Me More (Feat. SZA) 	 1 	 1 	
 해외 	 Lauv 	 권리사 단독 	 해외직배사 	 Universal Music 	 해외아티스트 	 Lauv 	 All 4 Nothing (I`m So In Love) 	 1 	 1 	
 해외 	 MER Recordings 	 권리사 단독 	 해외직배사 	 Sony Music 	 해외아티스트 	 Alan Walker 	 The Drum 	 1 	 1 	 1 
 해외 	 Monkey Puzzle, Atlantic 	 권리사 다수 	 해외직배사 	 Warner Music 	 해외아티스트 	 Sia 	 Santa`s Coming For Us 	 1 	 1 	
 해외 	 Monkey Puzzle, Atlantic 	 권리사 다수 	 해외직배사 	 Warner Music 	 해외아티스트 	 Sia 	 Snowman 	 1 	 1 	 1 
 해외 	 Parlophone Denmark 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Christopher 	 Bad 	 1 	 1 	 1 
 해외 	 Parlophone Denmark 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Christopher, 청하 	 When I Get Old 	 1 	 1 	 1 
 해외 	 Parlophone France 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 David Guetta 	 Hey Mama (Feat. Nicki Minaj & Afrojack) 	 1 	 1 	
 해외 	 Parlophone UK 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Coldplay, 방탄소년단 	 My Universe 	 1 	 1 	 1 
 해외 	 Parlophone UK 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Sam Ryder 	 Tiny Riot 	 1 	 1 	
 해외 	 RBMG/Def Jam 	 권리사 다수 	 해외직배사 	 Universal Music 	 해외아티스트 	 Justin Bieber 	 Off My Face 	 1 	 1 	 1 
 해외 	 RBMG/Def Jam 	 권리사 다수 	 해외직배사 	 Universal Music 	 해외아티스트 	 Justin Bieber 	 Peaches (Feat. Daniel Caesar, Giveon) 	 1 	 1 	 1 
 해외 	 Rca Records Label 	 권리사 단독 	 해외직배사 	 Sony Music 	 해외아티스트 	 Kelly Clarkson 	 Underneath The Tree 	 1 	 1 	
 해외 	 Republic Records, a division of UMG Recordings,Inc 	 권리사 다수 	 해외직배사 	 Universal Music 	 해외아티스트 	 Ariana Grande 	 Santa Tell Me 	 1 	 1 	 1 
 해외 	 Sony Music 	 권리사 단독 	 해외직배사 	 Sony Music 	 해외아티스트 	 Kenshi Yonezu 	 Lemon 	 1 		 1 
 해외 	 Sony Music 	 권리사 단독 	 해외직배사 	 Sony Music 	 해외아티스트 	 Kelly Clarkson 	 Stronger (What Doesn`t Kill You) 	 1 	 1 	
 해외 	 Sony Music CG 	 권리사 단독 	 해외직배사 	 Sony Music 	 해외아티스트 	 Wham! 	 Last Christmas 	 1 	 1 	
 해외 	 Sony Music Labels Inc. 	 권리사 단독 	 해외직배사 	 Sony Music 	 해외아티스트 	 Yuuri 	 BETELGEUSE 	 1 		 1 
 해외 	 Sony Music Labels Inc. 	 권리사 단독 	 해외직배사 	 Sony Music 	 해외아티스트 	 Kenshi Yonezu 	 KICK BACK 	 1 		 1 
 해외 	 Stacey Ryan 	 권리사 단독 	 해외직배사 	 Universal Music 	 해외아티스트 	 Stacey Ryan 	 Fall In Love Alone 	 1 		 1 
 해외 	 Taylor Swift 	 권리사 단독 	 해외직배사 	 Universal Music 	 해외아티스트 	 Taylor Swift 	 Anti-Hero 	 1 	 1 	
 해외 	 Top Dawg Entertainment/RCA Records 	 권리사 다수 	 해외직배사 	 Sony Music 	 해외아티스트 	 SZA 	 Kill Bill 	 1 		 1 
 해외 	 Universal Music 	 권리사 단독 	 해외직배사 	 Universal Music 	 해외아티스트 	 Ne-Yo 	 Because Of You 	 1 	 1 	
 해외 	 Universal Music 	 권리사 단독 	 해외직배사 	 Universal Music 	 해외아티스트 	 Mina Okabe 	 Every Second 	 1 	 1 	 1 
 해외 	 Universal Music 	 권리사 단독 	 해외직배사 	 Universal Music 	 해외아티스트 	 Ariana Grande 	 Last Christmas 	 1 	 1 	
 해외 	 Universal Music 	 권리사 단독 	 해외직배사 	 Universal Music 	 해외아티스트 	 Jonas Brothers 	 Like It`s Christmas 	 1 	 1 	
 해외 	 Universal Music 	 권리사 단독 	 해외직배사 	 Universal Music 	 해외아티스트 	 imase 	 NIGHT DANCER 	 1 		 1 
 해외 	 Universal Music AB 	 권리사 단독 	 해외직배사 	 Universal Music 	 해외아티스트 	 Avicii 	 The Nights 	 1 	 1 	
 해외 	 Universal Music LLC 	 권리사 단독 	 해외직배사 	 Universal Music 	 해외아티스트 	 imase, BIG Naughty (서동현) 	 NIGHT DANCER (BIG Naughty Remix) 	 1 		 1 
 해외 	 Virgin EMI 	 권리사 단독 	 해외직배사 	 Universal Music 	 해외아티스트 	 Etham 	 12:45 (Stripped) 	 1 	 1 	 1 
 해외 	 Walt Disney Records 	 권리사 단독 	 해외직배사 	 Universal Music 	 해외아티스트 	 Lauv 	 Steal The Show (From “엘리멘탈”) 	 1 		 1 
 해외 	 Warner Music 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Dan + Shay, Justin Bieber 	 10,000 Hours 	 1 		 1 
 해외 	 Warner Music 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Pink Sweat$ 	 At My Worst 	 1 	 1 	
 해외 	 Warner Music 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Gnarls Barkley 	 Crazy 	 1 		 1 
 해외 	 Warner Music 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Anne-Marie, 민니 	 Expectations 	 1 		 1 
 해외 	 Warner Music 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Straight No Chaser 	 Text Me Merry Christmas (Feat. Kristen Bell) 	 1 	 1 	
 해외 	 Warner Music 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Bruno Mars 	 When I Was Your Man 	 1 		 1 
 해외 	 Warner Records 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Dua Lipa 	 Don`t Start Now 	 1 	 1 	
 해외 	 Warner Records 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 Benson Boone 	 GHOST TOWN 	 1 	 1 	 1 
 해외 	 WM Japan 	 권리사 단독 	 해외직배사 	 Warner Music 	 해외아티스트 	 aimyon 	 Ai Wo Tsutaetaidatoka 	 1 		 1 
 해외 	 XO / Republic Records 	 권리사 다수 	 해외직배사 	 Universal Music 	 해외아티스트 	 The Weeknd, Ariana Grande 	 Die For You (Remix) 	 1 		 1 
 해외 	 YOASOBI 	 권리사 단독 	 해외직배사 	 Orchard Enterprises NY, Inc. 	 해외아티스트 	 YOASOBI 	 アイドル 	 1 		 1 
