일자	년도	곡수	순위	곡코드	곡명	아티스트명	앨범명	발매일	발매년도	앨범소장르	앨범대장르	유통사	기획사
2024-11-24	2024년	1	127	104873418	꿈	태연 (TAEYEON)	웰컴투 삼달리 OST Part.3	2023-12-17	이전 발매	드라마	OST	주식회사 벅스(BUGS Corporation)	모스트콘텐츠
2024-11-24	2024년	1	128	105235577	Beautiful Things	Benson Boone	Beautiful Things	2024-01-18	2024년	팝	POP	워너뮤직코리아(주)(해외)	Night Street Records, Inc., Warner Records Inc.
2024-11-24	2024년	1	129	88357385	Older	Sasha Alex Sloan	Older	2018-11-09	이전 발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	RCA Records Label
2024-11-24	2024년	1	130	101713249	사랑..그게 뭔데	지아	사랑..그게 뭔데	2023-05-12	이전 발매	발라드	가요	주식회사 벅스(BUGS Corporation)	니즈뮤직
2024-11-24	2024년	1	131	103797393	You & Me	제니 (JENNIE)	JENNIE Special Single ［You & Me］	2023-10-06	이전 발매	댄스	가요	(주)와이지플러스	YG Entertainment
2024-11-24	2024년	1	132	96613134	나의 X에게	경서	나의 X에게	2022-04-24	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	꿈의 엔진
2024-11-24	2024년	1	133	98315344	Monologue	테이 (Tei)	Monologue	2022-09-18	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	방구석 캐스팅
2024-11-24	2024년	1	134	93299407	Loving You Girl (Feat. Hkeem)	Peder Elias	Love & Loneliness	2022-04-29	이전 발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Columbia
2024-11-24	2024년	1	135	104098457	Perfect Night	LE SSERAFIM (르세라핌)	Perfect Night	2023-10-27	이전 발매	댄스	가요	(주)와이지플러스	쏘스뮤직
2024-11-24	2024년	1	136	82593715	I'm Not The Only One	Sam Smith	In The Lonely Hour	2014-01-01	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Capitol
2024-11-24	2024년	1	137	81018403	내 손을 잡아	아이유 (IU)	최고의 사랑 OST Part.4 (MBC 수목드라마)	2011-05-25	이전 발매	드라마	OST	주식회사 카카오엔터테인먼트	카카오엔터테인먼트
2024-11-24	2024년	1	138	108349477	나였으면	HYNN (박혜원)	나였으면	2024-11-14	2024년	발라드	가요	주식회사 벅스(BUGS Corporation)	(주)도너츠컬처
2024-11-24	2024년	1	139	104570853	그대가 있는 곳, 언제 어디든	로이킴	로이킴 X 마이데몬	2023-12-01	이전 발매	드라마	OST	주식회사 카카오엔터테인먼트	㈜SBS콘텐츠허브
2024-11-24	2024년	1	140	97404330	그때 그 순간 그대로 (그그그)	WSG워너비 (가야G)	WSG워너비 1집	2022-07-09	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	문화방송
2024-11-24	2024년	1	141	82145527	첫 눈	EXO	겨울 스페셜 앨범 '12월의 기적 (Miracles in December)'	2013-12-09	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2024-11-24	2024년	1	142	99926264	These Tears	Andy Grammer	These Tears	2023-01-13	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Giant Soul Records LLC Under Exclusive License To S-Curve Records
2024-11-24	2024년	1	143	107607700	위태로울걸	오반 (OVAN)	위태로울걸	2024-08-29	2024년	전체	가요	주식회사 카카오엔터테인먼트	주식회사 로맨틱팩토리
2024-11-24	2024년	1	144	89996290	좋은 밤 좋은 꿈	너드커넥션 (Nerd Connection)	좋은 밤 좋은 꿈	2020-03-23	이전 발매	락	가요	주식회사 카카오엔터테인먼트	유어썸머
2024-11-24	2024년	1	145	105812421	영원	DK (디셈버)	영원 (남은 인생 10년 X DK (디셈버))	2024-03-19	2024년	발라드	가요	주식회사 카카오엔터테인먼트	TOON STUDIO
2024-11-24	2024년	1	146	96367880	내가 아니라도	주호	내가 아니라도	2022-03-25	이전 발매	발라드	가요	(주)비타민엔터테인먼트(국내)	IN A MILLION
2024-11-24	2024년	1	147	87307557	있잖아	폴킴	연애플레이리스트2 OST Part.2	2017-07-21	이전 발매	드라마	OST	(주)삼쩜일사	스페이스오디티
2024-11-24	2024년	1	148	80032386	I Don't Care	2NE1	2NE1 1st Mini Album	2009-07-01	이전 발매	댄스	가요	(주)와이지플러스	(주)YG엔터테인먼트
2024-11-24	2024년	1	149	103016631	거리에서 (Feat. ASH ISLAND)	릴러말즈 (Leellamarz)	거리에서	2023-08-13	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	Ambition Musik
2024-11-24	2024년	1	150	108071802	To Heaven (천국으로 보낸 편지)	허각	To Heaven	2024-10-16	2024년	발라드	가요	주식회사 벅스(BUGS Corporation)	니즈뮤직
2024-11-24	2024년	1	151	103289405	Smoke (Prod. by Dynamicduo & Padi)	다이나믹 듀오 & 이영지	스트릿 우먼 파이터2 (SWF2) 계급미션	2023-09-05	이전 발매	R&B/소울	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2024-11-24	2024년	1	152	94653462	BETELGEUSE	Yuuri	BETELGEUSE	2021-11-04	이전 발매	락	J-POP	소니뮤직엔터테인먼트코리아(주)(해외)	Sony Music Labels Inc.
2024-11-24	2024년	1	153	103903575	Baddie	IVE (아이브)	I'VE MINE	2023-10-13	이전 발매	R&B/소울	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2024-11-24	2024년	1	154	104169271	MANIAC	VIVIZ (비비지)	The 4th Mini Album 'VERSUS'	2023-11-02	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	BIGPLANETMADE
2024-11-24	2024년	1	155	101674536	잠깐 시간 될까	이무진	잠깐 시간 될까	2023-05-09	이전 발매	블루스/포크	가요	주식회사 카카오엔터테인먼트	BIGPLANETMADE, SWING ENTERTAINMENT
2024-11-24	2024년	1	156	105666874	봄이 와도	로이킴	봄이 와도	2024-03-04	2024년	발라드	가요	STONE MUSIC ENTERTAINMENT(유통대행)	WAKEONE
2024-11-24	2024년	1	157	88074702	Way Back Home	숀 (SHAUN)	Take	2018-06-27	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	디씨톰엔터테인먼트
2024-11-24	2024년	1	158	92125854	Celebrity	아이유 (IU)	IU 5th Album 'LILAC'	2021-03-25	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2024-11-24	2024년	1	159	90705547	Dynamite	방탄소년단	Dynamite (DayTime Ver.)	2020-08-21	이전 발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2024-11-24	2024년	1	160	89815269	시작	가호 (Gaho)	이태원 클라쓰 OST Part.2 (JTBC 금토드라마)	2020-02-01	이전 발매	드라마	OST	주식회사 블렌딩(신규)	㈜블렌딩
2024-11-24	2024년	1	161	105544011	홀씨	아이유 (IU)	The Winning	2024-02-20	2024년	발라드	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2024-11-24	2024년	1	162	96276241	TOMBOY	(여자)아이들	I NEVER DIE	2022-03-14	이전 발매	락	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2024-11-24	2024년	1	163	102244178	Steal The Show	Lauv	엘리멘탈 (Original Motion Picture Soundtrack)	2023-06-16	이전 발매	전체	OST	(주)유니버설뮤직(해외)	Walt Disney Records
2024-11-24	2024년	1	164	107759855	면도	조장혁	면도	2024-09-19	2024년	발라드	가요	주식회사 카카오엔터테인먼트	꿈의엔진, (주)비티엔터테인먼트
2024-11-24	2024년	1	165	81397683	어땠을까 (Feat. 박정현)	싸이 (Psy)	싸이6甲 Part.1	2012-07-15	이전 발매	댄스	가요	(주)와이지플러스	(주)YG엔터테인먼트
2024-11-24	2024년	1	166	87894567	Bad	Christopher	Under the Surface	2019-11-08	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Parlophone Denmark
2024-11-24	2024년	1	167	105074315	Love 119	RIIZE	Love 119	2024-01-05	2024년	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2024-11-24	2024년	1	168	102141355	나에게 그대만이	탑현	나에게 그대만이	2023-06-11	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	레이벡스
2024-11-24	2024년	1	169	96696809	다시 만날 수 있을까	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2024-11-24	2024년	1	170	93616612	Bad Habits	Ed Sheeran	0	2021-10-29	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records UK
2024-11-24	2024년	1	171	90413574	OHAYO MY NIGHT	디핵 (D-Hack) & PATEKO	OHAYO MY NIGHT	2020-06-20	이전 발매	랩/힙합	가요	(주)와이지플러스	NEOKIDZ
2024-11-24	2024년	1	172	101479700	손오공	세븐틴 (SEVENTEEN)	SEVENTEEN 10th Mini Album 'FML'	2023-04-24	이전 발매	랩/힙합	가요	(주)와이지플러스	플레디스 엔터테인먼트
2024-11-24	2024년	1	173	105544232	EASY	LE SSERAFIM (르세라핌)	EASY	2024-02-19	2024년	댄스	가요	(주)와이지플러스	쏘스뮤직
2024-11-24	2024년	1	174	97095129	Summer (Feat. BE'O (비오))	Paul Blanco	Summer	2022-06-15	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	Ambition Musik
2024-11-24	2024년	1	175	106945380	내가 그댈	하동균	내가 그댈	2024-06-23	2024년	R&B/소울	가요	(주)비타민엔터테인먼트(국내)	트라이어스
2024-11-24	2024년	1	176	106917357	Boom Boom Bass	RIIZE	RIIZING - The 1st Mini Album	2024-06-17	2024년	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2024-11-24	2024년	1	177	107691398	MEOW	MEOVV (미야오)	MEOW	2024-09-06	2024년	랩/힙합	가요	(주)와이지플러스	THEBLACKLABEL
2024-11-24	2024년	1	178	81230210	Stronger (What Doesn't Kill You)	Kelly Clarkson	Stronger (What Doesn't Kill You)	2012-02-06	이전 발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	RCA Records Label
2024-11-24	2024년	1	179	91290290	가을밤에 든 생각	잔나비	잔나비 소곡집 l	2020-11-06	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	페포니 뮤직
2024-11-24	2024년	1	180	108062710	LOVE, MONEY, FAME (Feat. DJ Khaled)	세븐틴 (SEVENTEEN)	SEVENTEEN 12th Mini Album 'SPILL THE FEELS'	2024-10-14	2024년	댄스	가요	(주)와이지플러스	플레디스 엔터테인먼트
2024-11-24	2024년	1	181	96696807	무지개	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2024-11-24	2024년	1	182	102067588	모래 알갱이	임영웅	모래 알갱이	2023-06-05	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2024-11-24	2024년	1	183	94980637	오르트구름	윤하 (YOUNHA)	YOUNHA 6th Album 'END THEORY'	2021-11-16	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	C9 ENTERTAINMENT
2024-11-24	2024년	1	184	89613039	Blueming	아이유 (IU)	Love poem	2019-11-18	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트
2024-11-24	2024년	1	185	90544866	At My Worst	Pink Sweat$	The Prelude	2020-07-17	이전 발매	R&B/소울	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2024-11-24	2024년	1	186	106994928	네가 내 마음에 자리 잡았다 (Into You)	엔플라잉 (N.Flying)	네가 내 마음에 자리 잡았다	2024-06-25	2024년	전체	가요	주식회사 카카오엔터테인먼트	FNC 엔터테인먼트
2024-11-24	2024년	1	187	104055958	Run Run	이클립스 (ECLIPSE)	선재 업고 튀어 OST Part 1	2024-04-08	2024년	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	BON FACTORY, Stone Music Entertainment
2024-11-24	2024년	1	188	87193685	무제(無題) (Untitled, 2014)	G-DRAGON	권지용	2017-06-08	이전 발매	랩/힙합	가요	(주)와이지플러스	(주)YG엔터테인먼트
2024-11-24	2024년	1	189	87998685	여행	볼빨간사춘기	Red Diary Page.2	2018-05-24	이전 발매	인디	가요	주식회사 벅스(BUGS Corporation)	쇼파르뮤직
2024-11-24	2024년	1	190	108052947	그리운건 그대일까 그때일까 (A Sleepless Night)	CNBLUE (씨엔블루)	X	2024-10-14	2024년	전체	가요	주식회사 카카오엔터테인먼트	에프엔씨엔터테인먼트
2024-11-24	2024년	1	191	107907529	그래서 그대는	DK (디셈버)	그래서 그대는 (DK (디셈버) X 배낭메고 버스킹)	2024-09-29	2024년	락	가요	주식회사 벅스(BUGS Corporation)	(주)도너츠컬처
2024-11-24	2024년	1	192	106453811	Girls Never Die	tripleS (트리플에스)	＜ASSEMBLE24＞	2024-05-08	2024년	댄스	가요	주식회사 카카오엔터테인먼트	모드하우스
2024-11-24	2024년	1	193	82975165	Santa Tell Me	Ariana Grande	Santa Tell Me	2014-11-25	이전 발매	캐롤	그외장르	(주)유니버설뮤직(해외)	
2024-11-24	2024년	1	194	86941521	봄날	방탄소년단	YOU NEVER WALK ALONE	2017-02-13	이전 발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2024-11-24	2024년	1	195	93330349	Next Level	aespa	Next Level	2021-05-17	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2024-11-24	2024년	1	196	87538989	Snowman	Sia	Everyday Is Christmas (Snowman Deluxe Edition)	2022-12-30	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Monkey Puzzle, Atlantic
2024-11-24	2024년	1	197	98314955	Shut Down	BLACKPINK	BORN PINK	2022-09-16	이전 발매	랩/힙합	가요	(주)와이지플러스	YG Entertainment
2024-11-24	2024년	1	198	82034786	삐딱하게 (Crooked)	G-DRAGON	쿠데타 'COUP D'ETAT'	2013-09-05	이전 발매	랩/힙합	가요	(주)와이지플러스	(주)YG엔터테인먼트
2024-11-24	2024년	1	199	38955435	남자를 몰라	버즈 (Buzz)	Perfect	2006-04-24	이전 발매	락	가요	마운드미디어 주식회사	예전미디어
2024-11-24	2024년	1	200	107334496	Touch	KATSEYE	SIS (Soft Is Strong)	2024-08-16	2024년	팝	POP	(주)와이지플러스	HYBE UMG, LLC
2024-11-24	2024년	1	201	107632014	CRAZY	LE SSERAFIM (르세라핌)	CRAZY	2024-08-30	2024년	댄스	가요	(주)와이지플러스	쏘스뮤직
2024-11-24	2024년	1	202	108363331	고칠게	우디 (Woody)	고칠게	2024-11-17	2024년	발라드	가요	주식회사 벅스(BUGS Corporation)	(주)도너츠컬처
2024-11-24	2024년	1	203	97970302	Pink Venom	BLACKPINK	BORN PINK	2022-09-16	이전 발매	랩/힙합	가요	(주)와이지플러스	YG Entertainment
2024-11-24	2024년	1	204	66087750	하루하루 	BIGBANG (빅뱅)	Stand Up (2008 빅뱅 3rd Mini Album)	2008-08-08	이전 발매	랩/힙합	가요	(주)와이지플러스	(주)YG엔터테인먼트
2024-11-24	2024년	1	205	106536231	Live My Life	aespa	Armageddon - The 1st Album	2024-05-27	2024년	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2024-11-24	2024년	1	206	98569367	Firefly	엔플라잉 (N.Flying)	Dearest	2022-10-17	이전 발매	락	가요	주식회사 카카오엔터테인먼트	FNC엔터테인먼트
2024-11-24	2024년	1	207	106297208	Accendio	IVE (아이브)	IVE SWITCH	2024-04-29	2024년	팝	POP	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2024-11-24	2024년	1	208	70022143	붉은 노을 	BIGBANG (빅뱅)	REMEMBER	2008-11-05	이전 발매	랩/힙합	가요	(주)와이지플러스	(주)YG엔터테인먼트
2024-11-24	2024년	1	209	106393875	Home	임영웅	온기	2024-05-06	2024년	발라드	가요	주식회사 카카오엔터테인먼트	물고기뮤직
2024-11-24	2024년	1	210	94724659	조용히 완전히 영원히	너드커넥션 (Nerd Connection)	New Century Masterpiece Cinema	2021-10-27	이전 발매	인디	가요	(주)지니뮤직	유어썸머
2024-11-24	2024년	1	211	108388703	Skrr (Feat. 지젤 of aespa)	김하온 (HAON)	Skrr	2024-11-20	2024년	랩/힙합	가요	(주)비타민엔터테인먼트(국내)	KC
2024-11-24	2024년	1	212	107520166	Die With A Smile	Lady Gaga & Bruno Mars	Die With A Smile	2024-08-16	2024년	팝	POP	(주)유니버설뮤직(해외)	Interscope
2024-11-24	2024년	1	213	94321284	찰나가 영원이 될 때 (The Eternal Moment)	마크툽 (Maktub)	Red Moon : Beyond The Light	2021-09-19	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	(주)MAKTUB Company
2024-11-24	2024년	1	214	101545646	이브, 프시케 그리고 푸른 수염의 아내	LE SSERAFIM (르세라핌)	UNFORGIVEN	2023-05-01	이전 발매	댄스	가요	(주)와이지플러스	쏘스뮤직
2024-11-24	2024년	1	215	95214287	눈이 오잖아 (Feat. 헤이즈)	이무진	눈이 오잖아	2021-12-03	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	쇼플레이엔터테인먼트
2024-11-24	2024년	1	216	80897960	미리 메리 크리스마스 (Feat. 천둥 of MBLAQ)	아이유 (IU)	REAL	2010-12-09	이전 발매	전체	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트
2024-11-24	2024년	1	217	51613871	거짓말	BIGBANG (빅뱅)	2007' BigBang 1st Mini Album - Always (올웨이즈)	2007-08-16	이전 발매	랩/힙합	가요	(주)와이지플러스	(주)YG엔터테인먼트
2024-11-24	2024년	1	218	84201067	뱅뱅뱅 (BANG BANG BANG)	BIGBANG (빅뱅)	A	2015-06-01	이전 발매	랩/힙합	가요	(주)와이지플러스	(주)YG엔터테인먼트
2024-11-24	2024년	1	219	86804474	LAST DANCE	BIGBANG (빅뱅)	MADE	2016-12-13	이전 발매	랩/힙합	가요	(주)와이지플러스	(주)YG엔터테인먼트
2024-11-24	2024년	1	220	108404582	당신은 천사와 커피를 마셔본 적이 있습니까	김연지	당신은 천사와 커피를 마셔본 적이 있습니까 (청설 X 김연지)	2024-11-24	2024년	발라드	가요	STONE MUSIC ENTERTAINMENT(유통대행)	TOON STUDIO
2024-11-24	2024년	1	221	93330506	pocket locket	Alaina Castillo	parallel universe pt. 1	2021-05-14	이전 발매	팝	POP	Orchard	Chosen People
2024-11-24	2024년	1	222	89275179	기억해줘요 내 모든 날과 그때를	거미 (Gummy)	호텔 델루나 OST Part.7 (tvN 토일드라마)	2019-08-04	이전 발매	드라마	OST	(주)드림어스컴퍼니(국내)	Beyond Music
2024-11-24	2024년	1	223	86551068	Say Yes	로꼬 & 펀치 (Punch)	달의 연인 - 보보경심 려 OST Part 2 (SBS 월화드라마)	2016-08-29	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment, 냠냠엔터테인먼트
2024-11-24	2024년	1	224	108348764	포인트 니모	윤하 (YOUNHA)	YOUNHA 7th Album Repackage 'GROWTH THEORY : Final Edition'	2024-11-14	2024년	전체	가요	주식회사 카카오엔터테인먼트	C9 Entertainment
2024-11-24	2024년	1	225	81657574	크리스마스니까	성시경 & 박효신 & 이석훈 & 서인국 & VIXX (빅스)	Jelly Christmas 2012 HEART PROJECT	2012-12-06	이전 발매	전체	가요	주식회사 카카오엔터테인먼트	젤리피쉬 엔터테인먼트
2024-11-24	2024년	1	226	16186028	응급실	izi	쾌걸춘향 OST	2005-01-20	이전 발매	전체	OST	(주)오감엔터테인먼트	엠디엠이엔티
2024-11-24	2024년	1	227	106393876	온기	임영웅	온기	2024-05-06	2024년	발라드	가요	주식회사 카카오엔터테인먼트	물고기뮤직
2024-11-24	2024년	1	228	89296790	안녕	폴킴	호텔 델루나 OST Part.10 (tvN 토일드라마)	2019-08-12	이전 발매	드라마	OST	(주)드림어스컴퍼니(국내)	Beyond Music
