날짜	년도	곡수	순위	곡 코드	음원명	아티스트명	앨범명	발매일	발매년도	장르_세부	장르	유통사명	기획사명
2022-01-01	2022년	1	130	90677476	운전만해 (We Ride)	브레이브걸스 (Brave girls)	We Ride	2020-08-14	이전발매	댄스	가요	주식회사 카카오엔터테인먼트	브레이브엔터테인먼트 (BRAVE ENTERTAINMENT)
2022-01-01	2022년	1	131	89859975	마음을 드려요	아이유 (IU)	사랑의 불시착 OST Part 11 (tvN 토일 드라마)	2020-02-15	이전발매	드라마	OST	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2022-01-01	2022년	1	132	92911541	ASAP	STAYC (스테이씨)	STAYDOM	2021-04-08	이전발매	댄스	가요	주식회사 카카오엔터테인먼트	HIGHUP ENTERTAINMENT
2022-01-01	2022년	1	133	91829432	우린 어쩌다 헤어진 걸까	허각	Hello	2020-12-28	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	㈜플레이엠엔터테인먼트
2022-01-01	2022년	1	134	87894567	Bad	Christopher	Under the Surface	2019-11-08	이전발매	팝	POP	워너뮤직코리아(주)(해외)	Parlophone Denmark
2022-01-01	2022년	1	135	43759336	기다리다	윤하 (YOUNHA)	Audition (Time 2 Rock)	2006-12-04	이전발매	전체	가요	주식회사 벅스(BUGS Corporation)	라이온미디어
2022-01-01	2022년	1	136	89269039	서툰 이별을 하려해 (Feat. 전상근)	윤토벤 (YounToven)	서툰 이별을 하려해	2019-08-01	이전발매	발라드	가요	주식회사 사운드리퍼블리카	윤토벤
2022-01-01	2022년	1	137	91264455	HERO	임영웅	HERO	2020-11-04	이전발매	트로트	가요	주식회사 카카오엔터테인먼트	티조컬처앤컨텐츠, 뉴에라프로젝트
2022-01-01	2022년	1	138	94844689	TROUBLE (Prod. by Slom)	던밀스 (Don Mills) & Northfacegawd (노스페이스갓) & sokodomo & Khakii (카키) & A-Chess (에이체스)	쇼미더머니 10 Episode 1	2021-11-06	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-01-01	2022년	1	139	88074702	Way Back Home	숀 (SHAUN)	Take	2018-06-27	이전발매	인디	가요	(주)비타민엔터테인먼트(국내)	디씨톰엔터테인먼트
2022-01-01	2022년	1	140	94536186	혼자 사랑하고 미워해	백예슬	혼자 사랑하고 미워해	2021-10-09	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	뮤니콘
2022-01-01	2022년	1	141	94859126	다음생이 있다면 당신을 만나서 다시 사랑할래요	임재현	다음생이 있다면 당신을 만나서 다시 사랑할래요	2021-11-08	이전발매	발라드	가요	STONE MUSIC ENTERTAINMENT(유통대행)	디원미디어
2022-01-01	2022년	1	142	89290354	Dance Monkey	Tones And I	The Kids Are Coming	2019-08-29	이전발매	락	POP	워너뮤직코리아(주)(해외)	Elektra (NEK)
2022-01-01	2022년	1	143	90539282	Rainy day (Feat. ASH ISLAND & Skinny Brown)	PATEKO (파테코)	Rainy day	2020-07-19	이전발매	랩/힙합	가요	(주)와이지플러스	tokkinny records
2022-01-01	2022년	1	144	86941521	봄날	방탄소년단	YOU NEVER WALK ALONE	2017-02-13	이전발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2022-01-01	2022년	1	145	88686378	주저하는 연인들을 위해	잔나비	전설	2019-03-13	이전발매	인디	가요	주식회사 카카오엔터테인먼트	페포니 뮤직
2022-01-01	2022년	1	146	89943155	어떻게 지내 (Prod. by VAN.C)	오반	어떻게 지내	2020-03-05	이전발매	인디	가요	주식회사 카카오엔터테인먼트	로맨틱팩토리
2022-01-01	2022년	1	147	91359951	parachute	John K	love ＋ everything else	2020-11-13	이전발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Epic
2022-01-01	2022년	1	148	60135596	우산 (Feat. 윤하)	에픽하이 (EPIK HIGH)	Breakdown	2008-06-11	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-01-01	2022년	1	149	86121754	상상더하기	라붐 (LABOUM)	Fresh Adventure	2016-04-06	이전발매	댄스	가요	(주)인터파크	주식회사 글로벌에이치미디어 (GLOBAL H)
2022-01-01	2022년	1	150	95262913	탕!♡	MINO (송민호)	''TO INFINITY.''	2021-12-07	이전발매	랩/힙합	가요	(주)와이지플러스	YG Entertainment
2022-01-01	2022년	1	151	94054417	abcdefu	GAYLE	abcdefu	2021-08-13	이전발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic, Arthouse Records
2022-01-01	2022년	1	152	93950745	고백	10CM	두 번째 '고백'	2021-08-08	이전발매	락	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트, 매직스트로베리사운드
2022-01-01	2022년	1	153	93578553	Bk Love	임영웅	뽕숭아학당 PART23	2021-06-21	이전발매	트로트	가요	주식회사 카카오엔터테인먼트	TV CHOSUN, ㈜쇼플레이
2022-01-01	2022년	1	154	86868163	Shape Of You	Ed Sheeran	÷ (Deluxe)	2017-03-03	이전발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records UK
2022-01-01	2022년	1	155	89530447	Love poem	아이유 (IU)	Love poem	2019-11-18	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트
2022-01-01	2022년	1	156	95038272	Reset (Feat. 개코 & Kid Milli) (Prod. by 코드 쿤스트)	SINCE & Tabber	쇼미더머니 10 Episode 3	2021-11-20	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-01-01	2022년	1	157	92528097	Leave The Door Open	Bruno Mars & Anderson .Paak & Silk Sonic	An Evening With Silk Sonic	2021-11-12	이전발매	R&B/소울	POP	워너뮤직코리아(주)(해외)	Aftermath Entertainment, Atlantic
2022-01-01	2022년	1	158	93562243	치맛바람 (Chi Mat Ba Ram)	브레이브걸스 (Brave girls)	Summer Queen	2021-06-17	이전발매	댄스	가요	주식회사 카카오엔터테인먼트	브레이브엔터테인먼트 (BRAVE ENTERTAINMENT)
2022-01-01	2022년	1	159	88281290	Paris in the Rain	Lauv	I met you when I was 18. (the playlist)	2018-05-31	이전발매	팝	POP	주식회사 벅스(BUGS Corporation)	뮤직테이블
2022-01-01	2022년	1	160	94731558	나 그댈위해 시 한편을 쓰겠어	케이시 (Kassy)	옛이야기	2021-10-28	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	넥스타엔터테인먼트
2022-01-01	2022년	1	161	93409581	안녕 (Hello)	조이 (JOY)	안녕 (Hello) - Special Album	2021-05-31	이전발매	정통	재즈	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-01-01	2022년	1	162	92070716	이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)	10CM	이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)	2021-01-24	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	TOON STUDIO, 느을
2022-01-01	2022년	1	163	92917273	Kiss Me More (Feat. SZA)	Doja Cat	Kiss Me More	2021-04-09	이전발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Kemosabe Records, RCA Records
2022-01-01	2022년	1	164	95535896	낙원 (Last Eden)	마크툽 (Maktub)	Red Moon : ∞	2022-01-01	2022년	인디	가요	(주)비타민엔터테인먼트(국내)	(주)MAKTUB Company
2022-01-01	2022년	1	165	90155965	Dolphin	오마이걸 (OH MY GIRL)	NONSTOP	2020-04-27	이전발매	댄스	가요	소니뮤직엔터테인먼트코리아(주)(국내)	WM Entertainment
2022-01-01	2022년	1	166	58806755	라라라	SG워너비	My Friend	2008-04-24	이전발매	전체	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-01-01	2022년	1	167	91423137	Life Goes On	방탄소년단	BE	2020-11-20	이전발매	랩/힙합	가요	(주)와이지플러스	BIGHIT MUSIC
2022-01-01	2022년	1	168	93506686	Alcohol-Free	TWICE (트와이스)	Taste of Love	2021-06-11	이전발매	댄스	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2022-01-01	2022년	1	169	90928056	밤하늘의 저 별처럼	헤이즈 (Heize) & 펀치 (Punch)	밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙) (SBS 월화드라마)	2020-09-27	이전발매	드라마	OST	주식회사 카카오엔터테인먼트	냠냠엔터테인먼트
2022-01-01	2022년	1	170	91123274	나랑 같이 걸을래 (바른연애 길잡이 X 적재)	적재	나랑 같이 걸을래 (바른연애 길잡이 X 적재)	2020-10-23	이전발매	인디	가요	주식회사 카카오엔터테인먼트	TOON STUDIO, 느을
2022-01-01	2022년	1	171	95274188	밤새 서로 미루다	존박 & 전미도	밤새 서로 미루다	2021-12-09	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	뮤직팜엔터테인먼트
2022-01-01	2022년	1	172	90709438	내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)	규현 (KYUHYUN)	내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)	2020-08-23	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	TOON STUDIO, 느을
2022-01-01	2022년	1	173	94936388	SCIENTIST	TWICE (트와이스)	Formula of Love: O＋T=＜3	2021-11-12	이전발매	댄스	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2022-01-01	2022년	1	174	89520901	Don't Start Now	Dua Lipa	Future Nostalgia	2020-03-27	이전발매	팝	POP	워너뮤직코리아(주)(해외)	Warner Records
2022-01-01	2022년	1	175	17463886	두 사람	성시경	다시 꿈꾸고 싶다	2005-04-07	이전발매	전체	가요	더늠ENT	뮤투엔터테인먼트
2022-01-01	2022년	1	176	90001474	좋은 사람 있으면 소개시켜줘	조이 (JOY)	슬기로운 의사생활 OST Part 2 (tvN 목요드라마)	2020-03-20	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2022-01-01	2022년	1	177	94548650	Cold Blooded	제시 (Jessi)	Cold Blooded	2021-10-12	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	피네이션, Stone Music Entertainment
2022-01-01	2022년	1	178	95129023	08베이식 (Feat. 염따 & punchnello)	베이식 (Basick)	쇼미더머니 10 Semi Final	2021-11-27	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-01-01	2022년	1	179	89557918	Last Christmas	Wham!	George Michael & Wham! Last Christmas : The Original Motion Picture Soundtrack	2019-11-08	이전발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Sony Music CG
2022-01-01	2022년	1	180	89238855	그대라는 시	태연 (TAEYEON)	호텔 델루나 OST Part.3 (tvN 토일드라마)	2019-07-21	이전발매	드라마	OST	(주)드림어스컴퍼니(국내)	냠냠엔터테인먼트
2022-01-01	2022년	1	181	91066986	Ashes	Stellar	Ashes	2020-10-13	이전발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Arista Records
2022-01-01	2022년	1	182	94759287	별거 없던 그 하루로	임창정	별거 없던 그 하루로	2021-11-01	이전발매	발라드	가요	(주)인터파크	YES IM ENTERTAINMENT
2022-01-01	2022년	1	183	92749703	Coin	아이유 (IU)	IU 5th Album 'LILAC'	2021-03-25	이전발매	댄스	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2022-01-01	2022년	1	184	95513834	사랑은 말로 표현하는게 아니래요	규현 (KYUHYUN)	사랑은 말로 표현하는게 아니래요 (규현 X soundtrack#1)	2021-12-30	이전발매	발라드	가요	주식회사 벅스(BUGS Corporation)	㈜제나두엔터테인먼트
2022-01-01	2022년	1	185	91091923	힘든 건 사랑이 아니다	임창정	힘든 건 사랑이 아니다	2020-10-19	이전발매	발라드	가요	(주)인터파크	㈜예스아이엠엔터테인먼트
2022-01-01	2022년	1	186	94014638	여전히 아름다운지	세븐틴 (SEVENTEEN)	슬기로운 의사생활 시즌2 OST Part 8 (tvN 목요드라마)	2021-08-13	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2022-01-01	2022년	1	187	95529598	그 여자	백지영 & 길구봉구	비긴어게인 오픈마이크 EPISODE. 25	2022-01-01	2022년	발라드	가요	(주)드림어스컴퍼니(국내)	JTBC
2022-01-01	2022년	1	188	87240368	비도 오고 그래서 (Feat. 신용재)	헤이즈 (Heize)	/// (너 먹구름 비)	2017-06-26	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment, Studio blu
2022-01-01	2022년	1	189	88709300	사계 (Four Seasons)	태연 (TAEYEON)	사계 (Four Seasons)	2019-03-24	이전발매	발라드	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-01-01	2022년	1	190	91396761	Black Mamba	aespa	Black Mamba	2020-11-17	이전발매	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-01-01	2022년	1	191	95514670	Bubble Love (Feat. 솔라 of 마마무)	MC몽	20th Anniversary Edition 'Dark Hole'	2021-12-30	이전발매	랩/힙합	가요	주식회사 카카오엔터테인먼트	(주)밀리언마켓
2022-01-01	2022년	1	192	90914605	Bad Boy	청하 & Christopher	Bad Boy	2020-09-23	이전발매	댄스	가요	워너뮤직코리아(주)(해외)	Parlophone Denmark
2022-01-01	2022년	1	193	88182869	계단말고 엘리베이터	임영웅	계단말고 엘리베이터	2018-08-20	이전발매	트로트	가요	(주)뮤직앤뉴	물고기뮤직
2022-01-01	2022년	1	194	93522004	추적이는 여름 비가 되어	장범준	장범준 싱글	2021-06-11	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	㈜버스커버스커
2022-01-01	2022년	1	195	95345946	OUT OF MY SIGHT	릴러말즈 (Leellamarz)	VIOLINIST2	2021-12-14	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	Ambition Musik
2022-01-01	2022년	1	196	95424842	너 없이 사는 게 (N번째 연애 X 허각)	허각	너 없이 사는 게 (N번째 연애 X 허각)	2021-12-21	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	TOON STUDIO
2022-01-01	2022년	1	197	88323996	Comethru	Jeremy Zucker	Summer,	2018-09-28	이전발매	팝	POP	(주)유니버설뮤직(해외)	Republic Records
2022-01-01	2022년	1	198	94722575	너는 내 세상이었어	볼빨간사춘기	Butterfly Effect	2021-10-26	이전발매	인디	가요	주식회사 벅스(BUGS Corporation)	쇼파르엔터테인먼트
2022-01-01	2022년	1	199	93869782	이젠 잊기로 해요 (Drama Ver.)	미도와 파라솔	슬기로운 의사생활 시즌2 OST Special (tvN 목요드라마)	2021-07-30	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2022-01-01	2022년	1	200	90207913	사이렌	호미들	Ghetto Kids	2020-05-15	이전발매	랩/힙합	가요	주식회사 우조엔터테인먼트	G.M.S.P
2022-01-01	2022년	1	201	89492238	Maniac	Conan Gray	Maniac	2019-10-25	이전발매	팝	POP	(주)유니버설뮤직(해외)	Republic Records a division of UMG Recordings Inc
2022-01-01	2022년	1	202	90191450	Stuck With U	Ariana Grande & Justin Bieber	Stuck with U	2020-05-08	이전발매	팝	POP	(주)유니버설뮤직(해외)	Silent Records Ventures, LLC, Def Jam Recordings, A Division Of UMG Recordings, Inc., And Republic Records, A Division Of UMG Recordings, Inc.
2022-01-01	2022년	1	203	52802787	Y	프리스타일	2007 Memories	2007-09-27	이전발매	랩/힙합	가요	주식회사 벅스(BUGS Corporation)	㈜에스씨앰
2022-01-01	2022년	1	204	82098518	너에게	성시경	응답하라 1994 OST Part 2 (tvN 드라마)	2013-11-01	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-01-01	2022년	1	205	87271938	선물	멜로망스 (MeloMance)	Moonlight	2017-07-10	이전발매	인디	가요	주식회사 카카오엔터테인먼트	민트페이퍼, 광합성
2022-01-01	2022년	1	206	93126217	너의 발걸음에 빛을 비춰줄게 (Prod. by 조영수)	케이시 (Kassy)	너의 발걸음에 빛을 비춰줄게 (Prod. by 조영수)	2021-04-27	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	넥스타엔터테인먼트
2022-01-01	2022년	1	207	90788463	만개 (Prod. 신지후)	김호중	우리家	2020-09-05	이전발매	트로트	가요	주식회사 카카오엔터테인먼트	생각을보여주는엔터테인먼트
2022-01-01	2022년	1	208	95446184	달 속엔 그대가 있나요, 그대 안엔 달이 있는데 (Moon inside Thee)	마크툽 (Maktub)	Red Moon : ∞	2022-01-01	2022년	인디	가요	(주)비타민엔터테인먼트(국내)	(주)MAKTUB Company
2022-01-01	2022년	1	209	88501296	그때가 좋았어	케이시 (Kassy)	그때가 좋았어	2018-12-31	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	넥스타엔터테인먼트
2022-01-01	2022년	1	210	90155964	살짝 설렜어 (Nonstop)	오마이걸 (OH MY GIRL)	NONSTOP	2020-04-27	이전발매	댄스	가요	소니뮤직엔터테인먼트코리아(주)(국내)	WM Entertainment
2022-01-01	2022년	1	211	90160784	나보다 더 사랑해요	김호중	나보다 더 사랑해요	2020-04-28	이전발매	트로트	가요	주식회사 카카오엔터테인먼트	생각을보여주는엔터테인먼트
2022-01-01	2022년	1	212	89776757	아무노래	지코 (ZICO)	아무노래	2020-01-13	이전발매	랩/힙합	가요	주식회사 카카오엔터테인먼트	KOZ 엔터테인먼트
2022-01-01	2022년	1	213	90069478	화려하지 않은 고백	규현 (KYUHYUN)	슬기로운 의사생활 OST Part 4 (tvN 목요드라마)	2020-04-03	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2022-01-01	2022년	1	214	87506735	All Falls Down (Feat. Juliander)	Alan Walker & Noah Cyrus & Digital Farm Animals	Different World	2018-12-14	이전발매	일렉트로니카	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Mer Musikk
2022-01-01	2022년	1	215	16172816	너에게 쓰는 편지 (Feat. 린)	MC몽	180 Degree	2004-04-23	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-01-01	2022년	1	216	90443299	How You Like That	BLACKPINK	How You Like That	2020-06-26	이전발매	랩/힙합	가요	(주)와이지플러스	(주)YG엔터테인먼트
2022-01-01	2022년	1	217	94226972	색안경 (STEREOTYPE)	STAYC (스테이씨)	STEREOTYPE	2021-09-06	이전발매	댄스	가요	주식회사 카카오엔터테인먼트	HIGHUP ENTERTAINMENT
2022-01-01	2022년	1	218	94932435	가시 (Prod. by 코드 쿤스트)	조광일 & 개코 & 저스디스 (JUSTHIS)	쇼미더머니 10 Episode 2	2021-11-13	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-01-01	2022년	1	219	89275179	기억해줘요 내 모든 날과 그때를	거미 (Gummy)	호텔 델루나 OST Part.7 (tvN 토일드라마)	2019-08-04	이전발매	드라마	OST	(주)드림어스컴퍼니(국내)	냠냠엔터테인먼트
2022-01-01	2022년	1	220	92213348	고백 (바른연애 길잡이 X 허각)	허각	고백 (바른연애 길잡이 X 허각)	2021-02-04	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	TOON STUDIO, 느을
2022-01-01	2022년	1	221	38366454	내사람 : Partner For Life	SG워너비	The 3rd Masterpiece	2006-04-11	이전발매	전체	가요	(주)다날	다날엔터테인먼트
