날짜	년도	곡수	순위	곡 코드	음원명	아티스트명	앨범명	발매일	발매년도	장르_세부	장르	유통사명	기획사명
2023-01-18	2023년	1	161	16169546	Timeless	SG워너비	Wanna Be＋	2004-01-19	이전 발매	R&B/소울	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-18	2023년	1	162	91359951	parachute	John K	love ＋ everything else	2020-11-13	이전 발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Epic
2023-01-18	2023년	1	163	88773173	작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)	방탄소년단	MAP OF THE SOUL : PERSONA	2019-04-12	이전 발매	랩/힙합	가요	(주)와이지플러스	BIGHIT MUSIC
2023-01-18	2023년	1	164	83458087	Crazy	Gnarls Barkley	St. Elsewhere (I-Tunes Premium Bundle With Bonus Tracks, Video & Digital Booklet)	2006-04-24	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	WM UK
2023-01-18	2023년	1	165	99610772	빡 (Feat. 팔로알토 (Paloalto) & 저스디스 (JUSTHIS)) (Prod. by R.Tee)	던말릭 (DON MALIK)	쇼미더머니 11 Semi Final	2022-12-24	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-18	2023년	1	166	95730424	Light Switch	Charlie Puth	CHARLIE	2022-10-07	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2023-01-18	2023년	1	167	82146674	All I Want for Christmas Is You	Mariah Carey	Merry Christmas (Deluxe Anniversary Edition)	2019-11-01	이전 발매	캐롤	그외장르	소니뮤직엔터테인먼트코리아(주)(해외)	Columbia, Legacy
2023-01-18	2023년	1	168	99296683	흩어지지 않게	엠씨더맥스 (M.C the MAX)	흩어지지 않게	2022-12-05	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	325 이엔씨
2023-01-18	2023년	1	169	93304399	비와 당신	이무진	슬기로운 의사생활 시즌2 OST Part 1 (tvN 목요드라마)	2021-06-18	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2023-01-18	2023년	1	170	99513992	나침반 (Feat. UNEDUCATED KID & 수퍼비 (SUPERBEE)) (Prod. by R.Tee)	KHAN	쇼미더머니 11 Episode 3	2022-12-17	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-18	2023년	1	171	96696808	손이 참 곱던 그대	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-01-18	2023년	1	172	82779996	사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네	잔나비	봉춤을 추네	2014-08-28	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	페포니 뮤직
2023-01-18	2023년	1	173	96696814	사랑해 진짜	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-01-18	2023년	1	174	95299676	Counting Stars (Feat. Beenzino)	BE'O (비오)	Counting Stars	2021-12-12	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	BPM ENTERTAINMENT, FameUs Entertainment
2023-01-18	2023년	1	175	99686561	아픈 나를 (Prod. by 나얼)	성시경	나얼 ＜Ballad Pop City＞	2022-12-27	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	롱플레이뮤직
2023-01-18	2023년	1	176	91551008	그날에 나는 맘이 편했을까	이예준	그날에 나는 맘이 편했을까	2020-12-03	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	뮤니콘
2023-01-18	2023년	1	177	95683977	SMILEY (Feat. BIBI)	YENA (최예나)	ˣ‿ˣ (SMiLEY)	2022-01-17	이전 발매	댄스	가요	STONE MUSIC ENTERTAINMENT(유통대행)	위에화엔터테인먼트코리아
2023-01-18	2023년	1	178	98567067	그래서 그대는	이영현	그래서 그대는	2022-10-10	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	방구석 캐스팅
2023-01-18	2023년	1	179	96696815	연애편지	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-01-18	2023년	1	180	99949669	Love War (Feat. BE'O)	YENA (최예나)	Love War	2023-01-16	2023년	R&B/소울	가요	STONE MUSIC ENTERTAINMENT(유통대행)	위에화엔터테인먼트코리아
2023-01-18	2023년	1	181	87872613	어른	Sondia	나의 아저씨 OST Part. 2 (tvN 수목드라마)	2018-03-29	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-18	2023년	1	182	96696817	인생찬가	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-01-18	2023년	1	183	90539282	Rainy day (Feat. ASH ISLAND & Skinny Brown)	PATEKO (파테코)	Rainy day	2020-07-19	이전 발매	랩/힙합	가요	(주)와이지플러스	tokkinny records
2023-01-18	2023년	1	184	96111786	어제처럼	폴킴	어제처럼	2022-02-27	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	메모리즈 프로젝트
2023-01-18	2023년	1	185	92156075	추억은 만남보다 이별에 남아	정동하	추억은 만남보다 이별에 남아	2021-01-31	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	뮤직원 컴퍼니
2023-01-18	2023년	1	186	99266255	WE (Feat. 박재범) (Prod. by Slom)	이영지 & 토이고 (toigo) & 제이켠 (J'Kyun) & 잠비노 (Jambino) & XINSAYNE	쇼미더머니 11 Episode 1	2022-12-03	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-18	2023년	1	187	89859975	마음을 드려요	아이유 (IU)	사랑의 불시착 OST Part 11 (tvN 토일 드라마)	2020-02-15	이전 발매	드라마	OST	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2023-01-18	2023년	1	188	96696813	보금자리	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-01-18	2023년	1	189	90545014	취기를 빌려 (취향저격 그녀 X 산들)	산들	취기를 빌려 (취향저격 그녀 X 산들)	2020-07-20	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	TOON STUDIO
2023-01-18	2023년	1	190	91839600	밝게 빛나는 별이 되어 비춰줄게	송이한	밝게 빛나는 별이 되어 비춰줄게	2020-12-29	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	㈜뮤직디자인
2023-01-18	2023년	1	191	92682943	Peaches (Feat. Daniel Caesar & Giveon)	Justin Bieber	Justice	2021-03-19	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Def Jam Recordings, a division of UMG Recordings, Inc
2023-01-18	2023년	1	192	99861487	Beautiful Liar	몬스타엑스	REASON	2023-01-09	2023년	댄스	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2023-01-18	2023년	1	193	86992414	롤린 (Rollin')	브레이브걸스 (Brave girls)	Rollin'	2017-03-07	이전 발매	댄스	가요	(주)삼쩜일사	브레이브엔터테인먼트 (BRAVE ENTERTAINMENT)
2023-01-18	2023년	1	194	89290354	Dance Monkey	Tones And I	The Kids Are Coming	2019-08-29	이전 발매	락	POP	워너뮤직코리아(주)(해외)	Elektra (NEK)
2023-01-18	2023년	1	195	93851056	낙하 (With 아이유)	AKMU (악뮤)	NEXT EPISODE	2021-07-26	이전 발매	락	가요	(주)와이지플러스	YG Entertainment
2023-01-18	2023년	1	196	95038275	만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. by TOIL)	베이식 (Basick)	쇼미더머니 10 Episode 3	2021-11-20	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-18	2023년	1	197	99610775	WITCH (Feat. 박재범 & So!YoON!) (Prod. by Slom)	이영지	쇼미더머니 11 Semi Final	2022-12-24	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-18	2023년	1	198	96928174	Girls	aespa	Girls - The 2nd Mini Album	2022-07-08	이전 발매	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2023-01-18	2023년	1	199	87271938	선물	멜로망스 (MeloMance)	Moonlight	2017-07-10	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	민트페이퍼, 광합성
2023-01-18	2023년	1	200	90947953	Lovesick Girls	BLACKPINK	THE ALBUM	2020-10-02	이전 발매	댄스	가요	(주)와이지플러스	(주)YG엔터테인먼트
2023-01-18	2023년	1	201	84861691	One Call Away	Charlie Puth	Nine Track Mind (Deluxe Edition)	2016-11-11	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Artist Partner
2023-01-18	2023년	1	202	82593715	I'm Not The Only One	Sam Smith	In The Lonely Hour (Standard Edition)	2014-05-27	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Universal Music Ltd.
2023-01-18	2023년	1	203	70953450	눈의 꽃	박효신	눈의 꽃	2008-11-26	이전 발매	전체	OST	(주)오감엔터테인먼트	컨텐츠 코리아 (콘텐츠 코리아)
2023-01-18	2023년	1	204	82975165	Santa Tell Me	Ariana Grande	Santa Tell Me	2014-11-25	이전 발매	캐롤	그외장르	(주)유니버설뮤직(해외)	
2023-01-18	2023년	1	205	98390367	그중에 그대를 만나	김호중	삼남매가 용감하게 OST Part.1	2022-09-24	이전 발매	드라마	OST	주식회사 카카오엔터테인먼트	더하기미디어
2023-01-18	2023년	1	206	99697879	이 소설의 끝을 다시 써보려 해	테이 (Tei)	이 소설의 끝을 다시 써보려 해	2022-12-28	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	메모리즈 프로젝트
2023-01-18	2023년	1	207	89943155	어떻게 지내 (Prod. by VAN.C)	오반	어떻게 지내	2020-03-05	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	로맨틱팩토리
2023-01-18	2023년	1	208	96426855	아무래도 난	주시크 (Joosiq)	아무래도 난	2022-03-30	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	주식회사 레시피뮤직
2023-01-18	2023년	1	209	89220627	한 페이지가 될 수 있게	DAY6 (데이식스)	The Book of Us : Gravity	2019-07-15	이전 발매	락	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2023-01-18	2023년	1	210	90960439	Savage Love (Laxed - Siren Beat) (BTS Remix)	Jawsh 685 & Jason Derulo & 방탄소년단	Savage Love (Laxed - Siren Beat) (BTS Remix)	2020-10-02	이전 발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Columbia
2023-01-18	2023년	1	211	96988596	그 하루 (Feat. 반하나)	주호	그 하루	2022-06-08	이전 발매	발라드	가요	(주)비타민엔터테인먼트(국내)	IN A MILLION
2023-01-18	2023년	1	212	89238855	그대라는 시	태연 (TAEYEON)	호텔 델루나 OST Part.3 (tvN 토일드라마)	2019-07-21	이전 발매	드라마	OST	(주)드림어스컴퍼니(국내)	냠냠엔터테인먼트
2023-01-18	2023년	1	213	87998685	여행	볼빨간사춘기	Red Diary Page.2	2018-05-24	이전 발매	인디	가요	주식회사 벅스(BUGS Corporation)	쇼파르뮤직
2023-01-18	2023년	1	214	90250302	사랑하게 될 줄 알았어	전미도	슬기로운 의사생활 OST Part 11 (tvN 목요드라마)	2020-05-22	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2023-01-18	2023년	1	215	99513991	BLUE CHECK (Feat. 박재범 & 제시) (Prod. by Slom)	토이고 (toigo)	쇼미더머니 11 Episode 3	2022-12-17	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-18	2023년	1	216	88323996	Comethru	Jeremy Zucker	Summer,	2018-09-28	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Republic Records
2023-01-18	2023년	1	217	97869711	통화연결음	보라미유 & MJ (써니사이드)	통화연결음	2022-08-14	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	프로젝트 리본+
2023-01-18	2023년	1	218	95514755	겨울잠	아이유 (IU)	조각집	2021-12-29	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2023-01-18	2023년	1	219	93269771	Dun Dun Dance	오마이걸 (OH MY GIRL)	Dear OHMYGIRL	2021-05-10	이전 발매	전체	가요	소니뮤직엔터테인먼트코리아(주)(국내)	WM Entertainment
2023-01-18	2023년	1	220	81103077	STEP	카라 (KARA)	STEP (KARA 3rd Album)	2011-09-06	이전 발매	전체	가요	주식회사 카카오엔터테인먼트	DSP 미디어
2023-01-18	2023년	1	221	16150152	Monologue	버즈 (Buzz)	Morning Of Buzz	2003-10-10	이전 발매	락	가요	주식회사 벅스(BUGS Corporation)	예전미디어
2023-01-18	2023년	1	222	46252367	같은 베개…	테이 (Tei)	애인	2007-02-09	이전 발매	전체	가요	(주)지니뮤직	두리스타
2023-01-18	2023년	1	223	60135596	우산 (Feat. 윤하)	에픽하이 (EPIK HIGH)	Breakdown	2008-06-11	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-18	2023년	1	224	85979370	다시 사랑한다면 (니글니글 버터플라이)	김필	복면가왕 47회	2016-02-21	이전 발매	전체	가요	주식회사 블렌딩(신규)	MBC (문화방송)
2023-01-18	2023년	1	225	85448749	Love Yourself	Justin Bieber	Purpose (Deluxe Edition)	2015-11-14	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Def Jam Recordings
2023-01-18	2023년	1	226	86311323	너였다면	정승환	또 오해영 OST Part 5 (tvN 월화드라마)	2016-05-31	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-18	2023년	1	227	80897960	미리 메리 크리스마스 (Feat. 천둥 of MBLAQ)	아이유 (IU)	REAL	2010-12-09	이전 발매	전체	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트
2023-01-18	2023년	1	228	97596645	Hurt	NewJeans	NewJeans 1st EP 'New Jeans'	2022-08-01	이전 발매	댄스	가요	(주)와이지플러스	ADOR
2023-01-18	2023년	1	229	96791346	미친 것처럼	V.O.S	아픔을 말하는	2022-05-15	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	말하는
2023-01-18	2023년	1	230	95300168	우리가 헤어져야 했던 이유	비비 (BIBI)	그 해 우리는 OST Part.2	2021-12-13	이전 발매	드라마	OST	주식회사 벅스(BUGS Corporation)	모스트콘텐츠
2023-01-18	2023년	1	231	87144819	처음부터 너와 나	볼빨간사춘기	군주 - 가면의 주인 OST Part.2 (MBC 수목드라마)	2017-05-17	이전 발매	드라마	OST	(주)다날	더하기미디어
2023-01-18	2023년	1	232	98800649	고백연습	경서	고백연습	2022-10-30	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	꿈의 엔진
2023-01-18	2023년	1	233	88336380	너를 만나	폴킴	너를 만나	2018-10-29	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	뉴런뮤직
2023-01-18	2023년	1	234	88729142	시든 꽃에 물을 주듯	HYNN (박혜원)	시든 꽃에 물을 주듯	2019-03-31	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	㈜엔터테인먼트뉴오더
2023-01-18	2023년	1	235	98522628	못해	김나영	못해 (Re : WIND 4MEN Vol.02)	2022-10-05	이전 발매	발라드	가요	(주)지니뮤직	메이저나인
2023-01-18	2023년	1	236	94594841	이러면 안 될 거 아는데 너 앞에만 서면 나락 (Feat. 10CM)	딘딘 (DINDIN)	이러면 안 될 거 아는데 너 앞에만 서면 나락	2021-10-14	이전 발매	인디	가요	STONE MUSIC ENTERTAINMENT(유통대행)	디앤디코퍼레이션
2023-01-18	2023년	1	237	88709300	사계 (Four Seasons)	태연 (TAEYEON)	사계 (Four Seasons)	2019-03-24	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2023-01-18	2023년	1	238	94500050	Savage	aespa	Savage - The 1st Mini Album	2021-10-05	이전 발매	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2023-01-18	2023년	1	239	87892831	사랑했었다 (Still love you)	이홍기 (FT아일랜드) & 유회승 (엔플라잉)	FNC LAB '사랑했었다 (Still love you)'	2018-04-08	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	FNC엔터테인먼트
2023-01-18	2023년	1	240	82958323	Hey Mama (Feat. Nicki Minaj & Bebe Rexha & Afrojack)	David Guetta	Listen (Deluxe)	2014-11-24	이전 발매	일렉트로니카	POP	워너뮤직코리아(주)(팔로폰)	Parlophone France
2023-01-18	2023년	1	241	98636488	When I Get Old	Christopher & 청하	When I Get Old	2022-10-20	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Parlophone Denmark
2023-01-18	2023년	1	242	48597402	Because Of You	Ne-Yo	Because Of You	2007-04-30	이전 발매	R&B/소울	POP	(주)유니버설뮤직(해외)	
2023-01-18	2023년	1	243	97273239	열이올라요 (Heart Burn)	선미	열이올라요 (Heart Burn)	2022-06-29	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	(주)어비스컴퍼니
2023-01-18	2023년	1	244	86551068	Say Yes	로꼬 & 펀치 (Punch)	달의 연인 - 보보경심 려 OST Part 2 (SBS 월화드라마)	2016-08-29	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment, 냠냠엔터테인먼트
2023-01-18	2023년	1	245	98275711	달	스트레이 (The Stray)	달	2022-09-15	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	에이뎀레코드
2023-01-18	2023년	1	246	87240368	비도 오고 그래서 (Feat. 신용재)	헤이즈 (Heize)	/// (너 먹구름 비)	2017-06-26	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment, Studio blu
2023-01-18	2023년	1	247	88703035	On My Way	Alan Walker & Sabrina Carpenter & Farruko	On My Way	2019-03-21	이전 발매	일렉트로니카	POP	소니뮤직엔터테인먼트코리아(주)(해외)	MER Sweden AB
2023-01-18	2023년	1	248	91290290	가을밤에 든 생각	잔나비	잔나비 소곡집 l	2020-11-06	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	페포니 뮤직
2023-01-18	2023년	1	249	80355119	헤어지지 못하는 여자 떠나가지 못하는 남자 (Feat. 정인)	리쌍 (Leessang)	Hexagonal	2009-10-06	이전 발매	랩/힙합	가요	(주)드림어스컴퍼니(국내)	㈜정글 엔터테인먼트
2023-01-18	2023년	1	250	90001474	좋은 사람 있으면 소개시켜줘	조이 (JOY)	슬기로운 의사생활 OST Part 2 (tvN 목요드라마)	2020-03-20	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2023-01-19	2023년	1	1	99570005	Ditto	NewJeans	NewJeans 'OMG'	2023-01-02	2023년	댄스	가요	(주)와이지플러스	ADOR
2023-01-19	2023년	1	2	99792734	OMG	NewJeans	NewJeans 'OMG'	2023-01-02	2023년	댄스	가요	(주)와이지플러스	ADOR
2023-01-19	2023년	1	3	97582507	Hype Boy	NewJeans	NewJeans 1st EP 'New Jeans'	2022-08-01	이전 발매	댄스	가요	(주)와이지플러스	ADOR
2023-01-19	2023년	1	4	96424586	사건의 지평선	윤하 (YOUNHA)	YOUNHA 6th Album Repackage 'END THEORY : Final Edition'	2022-03-30	이전 발매	락	가요	주식회사 카카오엔터테인먼트	C9 ENTERTAINMENT
2023-01-19	2023년	1	5	98661235	ANTIFRAGILE	LE SSERAFIM (르세라핌)	ANTIFRAGILE	2022-10-17	이전 발매	댄스	가요	(주)와이지플러스	쏘스뮤직
